,index,behavior_0,behavior_1,objective,solution_0,solution_1,solution_2,solution_3,solution_4,solution_5,solution_6,solution_7,solution_8,solution_9,solution_10,solution_11,solution_12,solution_13,solution_14,solution_15
2238,2160,0.748767077922821,-2.3805387020111084,-247.643907020678,-14.503934790174144,5.439532503955495,-14.403734555801925,-2.9232164533008183,1.8021974105638903,-4.045335857081984,-0.6231700915316027,0.35791142737994275,7.251422917327552,2.5592675760163033,-11.486539812351834,0.7830520460514373,8.182339081813177,13.221118950153794,-3.705157347324322,6.69201408068741
2239,501,-0.5708636045455933,-2.9023666381835938,-304.982292350571,5.401861128775355,1.3468669952506611,11.228789721904803,-0.5841136498761752,-0.523812625072027,8.096737013474733,3.0891499065670835,-3.6215716260199233,-8.668121762106185,-1.1067333194492808,4.109363168098682,-0.8511709481918985,8.548973163336475,14.303067623928033,-1.59960909608795,-0.4658702692353254
2240,1143,-0.0951659232378006,-0.4164770841598511,271.16074378500593,3.725179328242969,-4.866177416621953,-1.2000253132364045,-10.977041247904298,-3.2492511784577562,5.50162543909673,-5.209219150148226,0.5166488193624339,-7.975182146324723,-7.909075464617382,-8.660718667300593,-0.35358576702737554,13.446765717661657,1.9105418447980498,-1.9858309206922489,1.2308412973547
2241,500,-0.574677050113678,-3.176914691925049,-309.48507478630415,5.546980863839664,0.9875293643058984,11.562802906802744,-0.25865521080592857,0.06080085947184649,8.078253775477153,2.4544857446814543,-3.8864041962603566,-7.186850238774378,-0.968120443464539,3.7681550109037976,-0.15313746451695484,9.463920856949525,13.106690969851734,-2.1239319419779306,-0.8828729226189505
2242,701,-0.4129546284675598,-2.9155983924865723,-261.46034363774896,3.444749782486168,-0.21920154590028387,11.320466176811742,2.1682606483050066,-1.3644071201137236,10.99815158281467,5.72203683599678,-5.565311229548714,-7.997486420240415,-0.6656798240263192,1.4556514323673126,0.13192321442837884,5.362877413100955,10.092536178803208,-1.0889628094708654,-1.3354621528974586
2243,451,-0.6335338354110718,-2.8842549324035645,-285.7047619881761,6.8296414029514185,0.40846257030236865,11.930540896933175,1.7465737089084323,0.5908372620740963,8.785954927949314,2.3213579214455855,-4.027599276669489,-7.935589568662767,-1.4610462539004576,3.5508618185019687,0.4930042748162629,8.773084668374366,12.812759487813736,-2.294729147716974,-1.7095999833883078
2244,204,-0.8241276741027832,-2.7241668701171875,-294.63133575553843,2.426879580364568,0.6956900042318165,10.628011315106525,2.0129273621377766,-1.0213429889243297,10.736387735141134,5.9435212019485455,-5.3343127322697095,-7.597805482535265,-1.3056069619796744,3.5548053486011444,-0.2787387755645392,5.642244707216729,11.317397398011957,-0.8288740696308127,-1.3678056834340828
2245,2402,0.9569517374038696,-2.862408399581909,-385.7674587582739,-5.03832536722063,-2.1875380221901923,16.710569030027752,1.2722019155143027,-7.3561751326716,-7.718481641419082,10.946255463887363,3.067527628757336,-7.588823223569645,2.0823811465168935,-5.74509336902511,-0.9174609232357863,5.046788574502653,8.197420275603301,4.566728154245202,2.478199343708368
2246,2004,0.611677348613739,-2.723611354827881,-204.66344860840144,-6.033897246935794,-1.6759128901182045,17.30277388922673,0.7548273359424285,-8.607870772804239,-8.813231128139886,10.531987253607273,3.0965832525208934,-8.549555947215893,1.6177940382535327,-6.868971143655863,-0.26998095413466905,4.298844957648123,8.67326950145269,5.793592992231307,1.120149152167093
2247,857,-0.2817499041557312,-2.5715434551239014,-204.74366201920824,2.9181961924495665,-0.12098930638759794,11.55038658183483,2.476503435259482,-1.9764166522263535,10.072875787858788,7.135889940813335,-4.194266332092911,-8.698691715297278,-0.689285140532388,-0.1746222481203319,0.20110066029033852,4.814203304107314,9.463402800107241,-0.6809226143964935,-1.238403576667204
